engen_gas,engen_elec,engen_mintemp
nan,290.0,-1.0
9070.0,310.0,6.0
nan,160.0,2.0
nan,350.0,7.0
nan,190.0,4.0
nan,310.0,2.0
nan,300.0,1.0
nan,300.0,-2.0
nan,220.0,6.0
nan,250.0,3.0
nan,280.0,5.0
5040.0,160.0,3.0
4460.0,160.0,3.0
3940.0,160.0,0.0
2350.0,170.0,3.0
2610.0,160.0,6.0
3450.0,120.0,8.0
1000.0,210.0,2.0
2550.0,210.0,-1.0
1250.0,120.0,-1.0
670.0,240.0,1.0
1900.0,240.0,3.0
2970.0,270.0,-1.0
1680.0,280.0,-1.0
2820.0,540.0,-2.0
10530.0,410.0,-1.0
4460.0,300.0,4.0
5740.0,200.0,3.0
1190.0,170.0,4.0
11160.0,340.0,6.0
5530.0,260.0,7.0
4020.0,200.0,6.0
1640.0,150.0,-2.0
1160.0,110.0,-3.0
2320.0,90.0,-6.0
3740.0,90.0,-4.0
3550.0,120.0,-3.0
2840.0,1590.0,2.0
5940.0,90.0,0.0
1970.0,50.0,-2.0
4250.0,1160.0,-2.0
1780.0,810.0,-1.0
6140.0,840.0,1.0
4520.0,1080.0,6.0
5290.0,1320.0,9.0
46440.0,70.0,4.0
40760.0,1260.0,2.0
12200.0,1350.0,8.0
4670.0,820.0,11.0
5750.0,810.0,6.0
10350.0,530.0,1.0
24330.0,820.0,-3.0
9290.0,990.0,-2.0
2570.0,800.0,-4.0
2430.0,530.0,0.0
5320.0,610.0,3.0
5230.0,930.0,2.0
2300.0,480.0,0.0
4280.0,310.0,1.0
7870.0,400.0,2.0
3610.0,420.0,0.0
2320.0,900.0,1.0
5520.0,640.0,-4.0
2870.0,460.0,-3.0
3870.0,400.0,1.0
2160.0,580.0,2.0
5930.0,740.0,0.0
7280.0,510.0,2.0
4660.0,520.0,2.0
3150.0,520.0,2.0
3230.0,560.0,6.0
3210.0,240.0,0.0
1740.0,330.0,-1.0
1760.0,180.0,-1.0
7360.0,260.0,0.0
3130.0,160.0,-1.0
1710.0,280.0,-4.0
2550.0,220.0,3.0
8260.0,190.0,4.0
10550.0,160.0,5.0
12270.0,290.0,3.0
54760.0,530.0,0.0
35700.0,350.0,2.0
1210.0,160.0,6.0
3350.0,110.0,4.0
4890.0,260.0,3.0
850.0,220.0,1.0
6630.0,170.0,1.0
5440.0,400.0,2.0
3800.0,180.0,1.0
9480.0,nan,1.0
8600.0,110.0,-1.0
4430.0,130.0,-1.0
3400.0,170.0,-4.0
3630.0,120.0,1.0
4220.0,130.0,0.0
4920.0,80.0,-1.0
5230.0,100.0,0.0
8700.0,100.0,-1.0
8250.0,260.0,1.0
32770.0,260.0,-1.0
15920.0,170.0,2.0
5850.0,90.0,1.0
46760.0,80.0,2.0
5650.0,150.0,nan
4970.0,110.0,nan
6400.0,90.0,nan
4480.0,90.0,nan
4380.0,160.0,nan
3930.0,400.0,nan
2800.0,410.0,nan
12010.0,180.0,nan
17660.0,280.0,nan
3500.0,450.0,nan
860.0,400.0,nan
3410.0,700.0,nan
2920.0,400.0,nan
4740.0,440.0,nan
3010.0,480.0,nan
2960.0,280.0,nan
1610.0,380.0,nan
1410.0,220.0,nan
540.0,330.0,nan
710.0,360.0,nan
720.0,300.0,nan
860.0,360.0,nan
2530.0,340.0,nan
1980.0,240.0,nan
3290.0,470.0,nan
2690.0,180.0,nan
2260.0,760.0,nan
2410.0,190.0,nan
3460.0,220.0,nan
2200.0,200.0,nan
1290.0,240.0,nan
2390.0,430.0,nan
2450.0,240.0,nan
1090.0,400.0,nan
860.0,260.0,nan
400.0,210.0,nan
3580.0,200.0,nan
3200.0,270.0,nan
4070.0,200.0,nan
220.0,230.0,nan
7360.0,230.0,nan
3290.0,200.0,nan
5850.0,280.0,nan
2340.0,270.0,nan
8900.0,200.0,nan
15390.0,260.0,nan
3840.0,300.0,nan
12840.0,270.0,nan
6980.0,250.0,nan
8400.0,250.0,nan
6300.0,250.0,nan
18230.0,340.0,nan
12130.0,490.0,nan
6660.0,270.0,nan
22480.0,270.0,nan
5700.0,460.0,4.0
9160.0,400.0,4.0
11500.0,380.0,8.0
10200.0,200.0,9.0
10820.0,700.0,10.0
6220.0,260.0,12.0
45500.0,300.0,8.0
40320.0,380.0,6.0
22550.0,310.0,9.0
870.0,400.0,8.0
2540.0,70.0,6.0
2740.0,50.0,5.0
610.0,1420.0,6.0
1580.0,320.0,2.0
2900.0,70.0,3.0
1530.0,100.0,2.0
4910.0,350.0,3.0
2810.0,200.0,2.0
6320.0,250.0,6.0
3300.0,430.0,3.0
2500.0,370.0,9.0
2900.0,340.0,9.0
4060.0,320.0,8.0
4390.0,380.0,9.0
6950.0,400.0,9.0
8380.0,580.0,6.0
10390.0,310.0,6.0
6530.0,580.0,4.0
65870.0,280.0,7.0
4790.0,390.0,7.0
2530.0,420.0,5.0
8420.0,440.0,7.0
920.0,420.0,5.0
1450.0,360.0,4.0
2630.0,570.0,5.0
2450.0,290.0,7.0
1550.0,340.0,11.0
630.0,350.0,10.0
1300.0,190.0,7.0
1960.0,260.0,7.0
nan,340.0,5.0
1230.0,430.0,6.0
1110.0,290.0,8.0
nan,260.0,8.0
1470.0,180.0,7.0
2900.0,260.0,9.0
1780.0,330.0,9.0
700.0,510.0,10.0
1520.0,430.0,11.0
150.0,430.0,12.0
850.0,380.0,11.0
1700.0,430.0,12.0
3330.0,190.0,8.0
1350.0,220.0,7.0
220.0,410.0,8.0
1460.0,420.0,9.0
2210.0,260.0,8.0
1110.0,630.0,10.0
1420.0,400.0,10.0
1450.0,310.0,11.0
1480.0,400.0,8.0
720.0,420.0,14.0
510.0,300.0,9.0
2400.0,310.0,9.0
570.0,330.0,8.0
1310.0,400.0,11.0
1490.0,300.0,8.0
1680.0,370.0,10.0
1020.0,150.0,6.0
1410.0,340.0,7.0
1520.0,180.0,8.0
280.0,220.0,8.0
4420.0,220.0,10.0
1570.0,300.0,11.0
300.0,240.0,11.0
3690.0,180.0,12.0
2910.0,260.0,11.0
430.0,290.0,9.0
780.0,280.0,9.0
190.0,330.0,-2.0
2840.0,nan,-2.0
410.0,500.0,1.0
3420.0,220.0,2.0
810.0,360.0,1.0
5720.0,420.0,0.0
9340.0,320.0,3.0
10350.0,440.0,7.0
10040.0,690.0,3.0
9280.0,330.0,3.0
6780.0,350.0,-1.0
19110.0,280.0,-1.0
5090.0,430.0,-2.0
1950.0,600.0,6.0
1970.0,430.0,9.0
560.0,270.0,6.0
3580.0,130.0,8.0
2860.0,140.0,6.0
940.0,120.0,5.0
2530.0,290.0,4.0
340.0,250.0,6.0
nan,260.0,4.0
2610.0,150.0,7.0
2900.0,180.0,2.0
1660.0,110.0,6.0
nan,220.0,6.0
10360.0,170.0,0.0
4360.0,130.0,3.0
4050.0,70.0,2.0
1280.0,150.0,2.0
4760.0,100.0,3.0
5210.0,90.0,6.0
1460.0,70.0,2.0
4370.0,170.0,4.0
2190.0,230.0,3.0
3230.0,150.0,4.0
1920.0,160.0,7.0
2690.0,120.0,9.0
2600.0,110.0,0.0
3710.0,920.0,-1.0
4660.0,1120.0,2.0
5330.0,1010.0,2.0
3290.0,920.0,-3.0
4060.0,920.0,1.0
4100.0,1090.0,5.0
8690.0,750.0,7.0
3140.0,900.0,8.0
4150.0,600.0,4.0
3030.0,830.0,5.0
4680.0,530.0,1.0
410.0,530.0,-1.0
11100.0,490.0,-1.0
7620.0,350.0,1.0
5080.0,410.0,8.0
19110.0,280.0,7.0
13520.0,240.0,7.0
14570.0,220.0,5.0
8430.0,250.0,3.0
10110.0,nan,-1.0
3610.0,260.0,1.0
4080.0,400.0,0.0
5150.0,560.0,4.0
2190.0,490.0,8.0
2880.0,380.0,1.0
3730.0,460.0,-1.0
9710.0,550.0,2.0
680.0,310.0,1.0
2730.0,340.0,0.0
nan,490.0,3.0
nan,280.0,3.0
nan,290.0,6.0
nan,400.0,7.0
nan,560.0,4.0
nan,620.0,1.0
nan,370.0,-1.0
nan,430.0,3.0
nan,430.0,1.0
nan,420.0,-2.0
nan,520.0,-2.0
nan,320.0,-1.0
nan,280.0,2.0
890.0,430.0,2.0
nan,380.0,3.0
nan,410.0,3.0
nan,580.0,7.0
nan,440.0,4.0
nan,340.0,7.0
nan,290.0,6.0
nan,320.0,9.0
nan,400.0,4.0
nan,370.0,4.0
nan,390.0,1.0
nan,470.0,0.0
nan,350.0,3.0
nan,290.0,3.0
nan,280.0,1.0
nan,530.0,-1.0
nan,490.0,0.0
nan,400.0,0.0
nan,450.0,2.0
5690.0,730.0,4.0
5320.0,380.0,2.0
6280.0,470.0,1.0
32990.0,580.0,1.0
7180.0,560.0,4.0
2890.0,720.0,5.0
4030.0,620.0,3.0
1960.0,570.0,7.0
3580.0,650.0,6.0
2770.0,500.0,4.0
1380.0,540.0,9.0
1990.0,390.0,5.0
3700.0,450.0,8.0
1140.0,320.0,3.0
6650.0,510.0,7.0
2700.0,440.0,8.0
4470.0,580.0,4.0
2490.0,630.0,1.0
2790.0,670.0,-1.0
nan,850.0,3.0
5690.0,970.0,-1.0
3870.0,650.0,2.0
4760.0,1140.0,2.0
3590.0,1570.0,2.0
3640.0,690.0,4.0
4280.0,1280.0,6.0
4080.0,1000.0,9.0
3140.0,440.0,10.0
2710.0,1050.0,7.0
6090.0,600.0,2.0
2320.0,840.0,5.0
2540.0,840.0,4.0
2400.0,420.0,6.0
5920.0,810.0,4.0
3220.0,560.0,7.0
4010.0,490.0,3.0
3160.0,250.0,8.0
7300.0,590.0,4.0
4760.0,600.0,5.0
5770.0,280.0,8.0
8370.0,210.0,4.0
7400.0,100.0,6.0
6130.0,nan,3.0
4350.0,270.0,3.0
6160.0,280.0,3.0
3160.0,210.0,-1.0
2550.0,350.0,5.0
2790.0,1090.0,8.0
3790.0,60.0,9.0
2030.0,130.0,2.0
2250.0,190.0,2.0
3120.0,130.0,5.0
1340.0,190.0,0.0
8040.0,240.0,-1.0
6140.0,330.0,5.0
3710.0,220.0,2.0
10570.0,320.0,4.0
11110.0,260.0,7.0
1750.0,400.0,7.0
5990.0,310.0,7.0
1330.0,320.0,6.0
5050.0,550.0,6.0
5690.0,230.0,5.0
nan,210.0,5.0
2820.0,560.0,6.0
7980.0,480.0,5.0
3300.0,490.0,3.0
2240.0,330.0,5.0
3690.0,360.0,6.0
7110.0,340.0,6.0
2080.0,420.0,8.0
300.0,320.0,10.0
1850.0,370.0,9.0
610.0,430.0,13.0
4000.0,260.0,8.0
1930.0,250.0,7.0
740.0,210.0,6.0
2890.0,160.0,7.0
860.0,200.0,7.0
530.0,270.0,9.0
2960.0,170.0,8.0
320.0,220.0,12.0
1010.0,190.0,12.0
470.0,nan,14.0
560.0,260.0,14.0
1880.0,130.0,12.0
800.0,140.0,9.0
590.0,210.0,11.0
560.0,250.0,8.0
1460.0,170.0,13.0
620.0,250.0,11.0
2320.0,210.0,8.0
560.0,100.0,8.0
4460.0,170.0,8.0
2390.0,180.0,9.0
4060.0,340.0,7.0
2020.0,200.0,9.0
2630.0,270.0,10.0
6530.0,260.0,11.0
1420.0,470.0,13.0
1420.0,360.0,11.0
3060.0,380.0,9.0
2450.0,280.0,12.0
1120.0,160.0,12.0
3920.0,240.0,11.0
1700.0,310.0,14.0
300.0,340.0,14.0
2050.0,380.0,14.0
1020.0,350.0,9.0
240.0,160.0,12.0
1720.0,240.0,13.0
2250.0,220.0,13.0
720.0,380.0,11.0
770.0,150.0,9.0
450.0,280.0,8.0
630.0,380.0,10.0
2040.0,560.0,11.0
nan,300.0,10.0
1170.0,290.0,11.0
3290.0,380.0,11.0
8820.0,400.0,9.0
4340.0,360.0,11.0
1260.0,430.0,9.0
1580.0,190.0,9.0
2220.0,340.0,12.0
530.0,250.0,13.0
nan,160.0,8.0
nan,120.0,12.0
nan,210.0,11.0
nan,280.0,10.0
nan,160.0,8.0
620.0,100.0,11.0
nan,120.0,11.0
13760.0,140.0,13.0
4950.0,90.0,11.0
3160.0,120.0,12.0
210.0,130.0,9.0
4740.0,130.0,12.0
10570.0,90.0,12.0
4150.0,100.0,9.0
3230.0,80.0,12.0
3290.0,250.0,12.0
3100.0,80.0,11.0
2480.0,960.0,11.0
2950.0,530.0,12.0
2420.0,700.0,10.0
1460.0,580.0,11.0
1600.0,780.0,11.0
2090.0,510.0,11.0
1920.0,480.0,11.0
2390.0,470.0,11.0
320.0,590.0,9.0
2310.0,500.0,12.0
1340.0,nan,13.0
1400.0,nan,9.0
420.0,nan,8.0
4340.0,530.0,10.0
3080.0,550.0,8.0
340.0,960.0,8.0
3420.0,580.0,8.0
1140.0,400.0,13.0
4970.0,470.0,11.0
450.0,410.0,7.0
1960.0,480.0,9.0
450.0,420.0,12.0
9500.0,440.0,10.0
2350.0,390.0,12.0
3370.0,310.0,11.0
3480.0,280.0,11.0
3190.0,190.0,10.0
2390.0,150.0,8.0
1120.0,210.0,14.0
1150.0,340.0,14.0
320.0,380.0,11.0
1250.0,220.0,13.0
320.0,140.0,11.0
450.0,120.0,10.0
1870.0,110.0,16.0
nan,150.0,9.0
320.0,110.0,8.0
1000.0,90.0,7.0
1020.0,110.0,8.0
2150.0,160.0,6.0
5130.0,260.0,10.0
2830.0,120.0,13.0
2390.0,180.0,12.0
1860.0,160.0,9.0
870.0,240.0,9.0
950.0,200.0,9.0
920.0,460.0,8.0
850.0,330.0,9.0
1980.0,220.0,8.0
670.0,420.0,8.0
5050.0,240.0,8.0
3150.0,250.0,7.0
nan,370.0,8.0
1160.0,300.0,6.0
3900.0,390.0,8.0
1540.0,240.0,6.0
1440.0,250.0,6.0
450.0,220.0,9.0
nan,260.0,12.0
nan,310.0,7.0
340.0,370.0,11.0
350.0,530.0,12.0
nan,250.0,12.0
nan,320.0,11.0
nan,290.0,11.0
2970.0,180.0,11.0
2230.0,450.0,12.0
1420.0,360.0,7.0
580.0,360.0,5.0
1010.0,280.0,10.0
3030.0,410.0,8.0
420.0,400.0,9.0
nan,480.0,7.0
nan,530.0,4.0
nan,440.0,9.0
nan,500.0,8.0
nan,650.0,10.0
nan,400.0,9.0
nan,350.0,11.0
490.0,750.0,8.0
nan,420.0,11.0
nan,220.0,11.0
nan,nan,12.0
nan,nan,9.0
nan,nan,12.0
nan,nan,9.0
nan,nan,9.0
nan,nan,10.0
nan,nan,9.0
nan,nan,9.0
nan,nan,6.0
nan,300.0,9.0
nan,400.0,9.0
nan,380.0,9.0
5630.0,440.0,4.0
6050.0,620.0,8.0
3440.0,550.0,6.0
340.0,470.0,1.0
4290.0,430.0,8.0
5910.0,450.0,11.0
1700.0,420.0,4.0
1280.0,490.0,5.0
6040.0,270.0,6.0
4680.0,340.0,2.0
3760.0,330.0,-1.0
3400.0,430.0,6.0
8710.0,350.0,2.0
1210.0,230.0,7.0
5580.0,300.0,4.0
7860.0,280.0,2.0
11620.0,300.0,1.0
4350.0,190.0,-2.0
3100.0,360.0,6.0
780.0,200.0,3.0
780.0,190.0,5.0
460.0,210.0,3.0
800.0,130.0,3.0
220.0,160.0,0.0
1790.0,110.0,3.0
920.0,90.0,6.0
320.0,120.0,8.0
810.0,90.0,2.0
1170.0,150.0,-1.0
590.0,110.0,-1.0
2130.0,70.0,1.0
2340.0,120.0,3.0
1730.0,170.0,-1.0
1940.0,120.0,-1.0
1980.0,120.0,-2.0
3900.0,340.0,-1.0
560.0,230.0,4.0
2470.0,260.0,3.0
4500.0,200.0,4.0
2400.0,160.0,6.0
1900.0,250.0,7.0
1570.0,300.0,6.0
550.0,350.0,-2.0
1070.0,340.0,-3.0
1480.0,380.0,-6.0
3160.0,300.0,-4.0
2480.0,360.0,-3.0
2840.0,490.0,2.0
390.0,300.0,0.0
210.0,460.0,-2.0
2100.0,480.0,-2.0
1230.0,430.0,-1.0
950.0,270.0,1.0
2210.0,250.0,6.0
110.0,530.0,9.0
340.0,330.0,4.0
13540.0,180.0,2.0
3510.0,170.0,8.0
3700.0,nan,11.0
11900.0,nan,6.0
1250.0,nan,1.0
2750.0,nan,-3.0
990.0,nan,-2.0
790.0,nan,-4.0
1540.0,nan,0.0
3010.0,nan,3.0
4860.0,nan,2.0
380.0,90.0,0.0
1500.0,220.0,1.0
1760.0,170.0,2.0
2950.0,140.0,0.0
600.0,100.0,1.0
4190.0,250.0,-4.0
2280.0,110.0,-3.0
nan,160.0,1.0
nan,120.0,2.0
nan,250.0,0.0
nan,120.0,2.0
nan,160.0,2.0
nan,210.0,2.0
nan,230.0,6.0
nan,180.0,0.0
nan,110.0,-1.0
nan,80.0,-1.0
nan,100.0,0.0
nan,230.0,-1.0
nan,40.0,-4.0
nan,170.0,3.0
nan,1750.0,4.0
nan,60.0,5.0
nan,1390.0,3.0
nan,820.0,0.0
nan,380.0,2.0
nan,580.0,6.0
nan,580.0,4.0
nan,730.0,3.0
3660.0,430.0,1.0
5750.0,450.0,1.0
3490.0,610.0,2.0
420.0,470.0,1.0
1010.0,510.0,1.0
9220.0,570.0,-1.0
2370.0,660.0,-1.0
1170.0,500.0,-4.0
2460.0,620.0,1.0
5190.0,730.0,0.0
3610.0,470.0,-1.0
3550.0,600.0,0.0
6000.0,490.0,-1.0
22750.0,430.0,1.0
5120.0,640.0,-1.0
4370.0,430.0,2.0
5650.0,610.0,1.0
2490.0,530.0,2.0
3520.0,760.0,nan
5940.0,nan,nan
4640.0,1320.0,nan
2880.0,100.0,nan
9120.0,60.0,nan
22750.0,1020.0,nan
2520.0,760.0,nan
2700.0,1350.0,nan
3420.0,410.0,nan
5260.0,570.0,nan
1520.0,460.0,nan
4660.0,350.0,nan
4610.0,400.0,nan
5980.0,570.0,nan
1740.0,430.0,nan
2560.0,440.0,nan
6820.0,400.0,nan
6920.0,460.0,nan
5280.0,470.0,nan
3650.0,490.0,nan
4660.0,470.0,nan
7580.0,490.0,nan
21660.0,420.0,nan
960.0,490.0,nan
10570.0,360.0,nan
5980.0,440.0,nan
10690.0,490.0,nan
32330.0,300.0,nan
14960.0,380.0,nan
3590.0,440.0,nan
14960.0,560.0,nan
6160.0,420.0,nan
5570.0,400.0,nan
700.0,420.0,nan
1260.0,320.0,nan
2530.0,320.0,nan
2240.0,370.0,nan
3400.0,170.0,nan
2910.0,340.0,nan
33600.0,260.0,nan
3600.0,240.0,nan
6480.0,260.0,nan
6450.0,360.0,nan
8100.0,220.0,nan
4530.0,150.0,nan
3580.0,210.0,nan
4650.0,170.0,nan
1050.0,320.0,nan
2760.0,250.0,nan
3010.0,220.0,nan
6380.0,260.0,nan
16300.0,580.0,nan
2480.0,1910.0,nan
2290.0,730.0,nan
7650.0,580.0,nan
7380.0,910.0,4.0
18640.0,320.0,4.0
9180.0,580.0,8.0
6520.0,730.0,9.0
4750.0,730.0,10.0
11870.0,600.0,12.0
4720.0,900.0,8.0
7300.0,610.0,6.0
7750.0,890.0,9.0
1010.0,590.0,8.0
4800.0,340.0,6.0
2900.0,410.0,5.0
2020.0,500.0,6.0
1420.0,400.0,2.0
1600.0,420.0,3.0
4610.0,640.0,2.0
1870.0,570.0,3.0
810.0,460.0,2.0
4700.0,660.0,6.0
2810.0,530.0,3.0
820.0,790.0,9.0
5170.0,660.0,9.0
nan,700.0,8.0
nan,250.0,9.0
11340.0,400.0,9.0
10220.0,630.0,6.0
5550.0,570.0,6.0
7800.0,490.0,4.0
11930.0,390.0,7.0
6690.0,410.0,7.0
3340.0,490.0,5.0
2870.0,370.0,7.0
4180.0,390.0,5.0
1440.0,420.0,4.0
3230.0,580.0,5.0
2110.0,620.0,7.0
3260.0,540.0,11.0
780.0,350.0,10.0
1630.0,550.0,7.0
2880.0,460.0,7.0
720.0,810.0,5.0
1850.0,580.0,6.0
860.0,620.0,8.0
520.0,470.0,8.0
220.0,580.0,7.0
2640.0,640.0,9.0
2330.0,600.0,9.0
1770.0,520.0,10.0
2580.0,490.0,11.0
2110.0,600.0,12.0
1130.0,600.0,11.0
900.0,580.0,12.0
710.0,990.0,8.0
640.0,790.0,7.0
2040.0,590.0,8.0
5660.0,390.0,9.0
5770.0,580.0,8.0
7380.0,760.0,10.0
8650.0,530.0,10.0
3880.0,530.0,11.0
4020.0,720.0,8.0
4110.0,700.0,14.0
7470.0,960.0,9.0
760.0,630.0,9.0
2230.0,700.0,8.0
1660.0,570.0,11.0
2070.0,940.0,8.0
2620.0,540.0,10.0
5650.0,500.0,6.0
5850.0,550.0,7.0
4010.0,470.0,8.0
3010.0,490.0,8.0
4210.0,440.0,10.0
5060.0,740.0,11.0
5430.0,480.0,11.0
1510.0,460.0,12.0
75690.0,500.0,11.0
4310.0,320.0,9.0
4210.0,350.0,9.0
1710.0,470.0,-2.0
8260.0,610.0,6.0
2320.0,880.0,9.0
3310.0,500.0,6.0
2440.0,380.0,8.0
5130.0,nan,6.0
2000.0,1250.0,5.0
6170.0,nan,4.0
3210.0,nan,6.0
4640.0,nan,4.0
4620.0,nan,7.0
3210.0,nan,2.0
3260.0,nan,6.0
2570.0,nan,6.0
3220.0,nan,0.0
1620.0,nan,3.0
660.0,220.0,2.0
2590.0,720.0,2.0
4210.0,730.0,3.0
2570.0,550.0,6.0
6050.0,500.0,2.0
12320.0,370.0,4.0
5140.0,400.0,3.0
3830.0,500.0,4.0
570.0,360.0,7.0
2730.0,460.0,9.0
4110.0,420.0,0.0
8180.0,390.0,-1.0
2300.0,430.0,2.0
11860.0,320.0,2.0
4670.0,470.0,-3.0
4430.0,400.0,1.0
6120.0,450.0,5.0
3350.0,420.0,7.0
8160.0,470.0,8.0
5550.0,440.0,4.0
21700.0,260.0,5.0
2330.0,nan,1.0
3640.0,290.0,-1.0
6600.0,440.0,-1.0
1280.0,430.0,1.0
4250.0,260.0,8.0
650.0,450.0,7.0
6650.0,400.0,7.0
4250.0,380.0,5.0
2900.0,580.0,3.0
9020.0,510.0,-1.0
4400.0,480.0,1.0
3040.0,520.0,0.0
3280.0,440.0,4.0
3580.0,380.0,8.0
3450.0,330.0,1.0
3400.0,470.0,-1.0
6260.0,320.0,2.0
3730.0,450.0,1.0
3310.0,210.0,0.0
4060.0,360.0,3.0
5270.0,380.0,3.0
4310.0,230.0,6.0
5570.0,300.0,7.0
5930.0,380.0,4.0
2890.0,240.0,1.0
1160.0,340.0,-1.0
1070.0,290.0,3.0
4460.0,440.0,1.0
920.0,530.0,-2.0
1480.0,300.0,-2.0
2900.0,300.0,-1.0
1780.0,480.0,2.0
810.0,560.0,2.0
2000.0,420.0,3.0
1400.0,310.0,3.0
2900.0,250.0,7.0
2520.0,360.0,4.0
1060.0,220.0,7.0
1150.0,340.0,6.0
5430.0,290.0,9.0
2780.0,170.0,4.0
6600.0,320.0,4.0
2740.0,340.0,1.0
1410.0,470.0,0.0
1490.0,200.0,3.0
2620.0,210.0,3.0
6810.0,400.0,1.0
4800.0,440.0,-1.0
3820.0,520.0,0.0
3750.0,260.0,0.0
3350.0,260.0,2.0
3320.0,290.0,4.0
3600.0,160.0,2.0
3490.0,220.0,1.0
170.0,240.0,1.0
1440.0,230.0,4.0
2250.0,260.0,5.0
2030.0,280.0,3.0
1860.0,260.0,7.0
1550.0,340.0,6.0
1250.0,220.0,4.0
950.0,230.0,9.0
7760.0,240.0,5.0
2840.0,270.0,8.0
920.0,150.0,3.0
370.0,260.0,7.0
3210.0,250.0,8.0
3630.0,310.0,4.0
1820.0,310.0,1.0
5380.0,320.0,-1.0
7030.0,250.0,3.0
3360.0,250.0,-1.0
9710.0,360.0,2.0
8060.0,430.0,2.0
13840.0,310.0,2.0
13040.0,390.0,4.0
2670.0,410.0,6.0
11620.0,360.0,9.0
6320.0,370.0,10.0
3660.0,940.0,7.0
2120.0,550.0,2.0
6120.0,550.0,5.0
4240.0,760.0,4.0
1890.0,380.0,6.0
2190.0,340.0,4.0
3480.0,350.0,7.0
3320.0,450.0,3.0
280.0,360.0,8.0
1810.0,300.0,4.0
110.0,230.0,5.0
740.0,510.0,8.0
1610.0,400.0,4.0
1800.0,440.0,6.0
2650.0,440.0,3.0
1540.0,310.0,3.0
3790.0,300.0,3.0
2820.0,420.0,-1.0
2770.0,540.0,5.0
1910.0,460.0,8.0
2440.0,260.0,9.0
840.0,210.0,2.0
3370.0,460.0,2.0
400.0,390.0,5.0
2950.0,160.0,0.0
2500.0,170.0,-1.0
7420.0,220.0,5.0
2990.0,240.0,2.0
3620.0,250.0,4.0
5600.0,190.0,7.0
1250.0,370.0,7.0
2330.0,190.0,7.0
1860.0,360.0,6.0
2090.0,500.0,6.0
2010.0,520.0,5.0
780.0,380.0,5.0
510.0,260.0,6.0
4880.0,390.0,5.0
3290.0,370.0,3.0
2740.0,270.0,5.0
1610.0,170.0,6.0
2920.0,530.0,6.0
750.0,340.0,8.0
770.0,250.0,10.0
620.0,310.0,9.0
1880.0,580.0,13.0
1260.0,420.0,8.0
1170.0,230.0,7.0
750.0,680.0,6.0
220.0,400.0,7.0
2300.0,580.0,7.0
840.0,580.0,9.0
1010.0,870.0,8.0
2890.0,400.0,12.0
2100.0,520.0,12.0
1850.0,780.0,14.0
1330.0,690.0,14.0
2670.0,590.0,12.0
1720.0,470.0,9.0
1520.0,660.0,11.0
5590.0,580.0,8.0
2300.0,620.0,13.0
680.0,470.0,11.0
1770.0,560.0,8.0
nan,510.0,8.0
nan,510.0,8.0
nan,330.0,9.0
1340.0,300.0,7.0
3440.0,350.0,9.0
870.0,470.0,10.0
1850.0,520.0,11.0
2490.0,420.0,13.0
2140.0,500.0,11.0
800.0,470.0,9.0
1020.0,670.0,12.0
3400.0,500.0,12.0
140.0,400.0,11.0
880.0,630.0,14.0
4740.0,510.0,14.0
1850.0,360.0,14.0
3480.0,370.0,9.0
nan,370.0,12.0
nan,320.0,13.0
14340.0,420.0,13.0
nan,480.0,11.0
nan,310.0,9.0
nan,240.0,8.0
nan,250.0,10.0
nan,220.0,11.0
nan,330.0,10.0
nan,280.0,11.0
nan,420.0,11.0
nan,230.0,9.0
nan,340.0,11.0
nan,280.0,9.0
nan,260.0,9.0
nan,260.0,12.0
nan,320.0,13.0
350.0,380.0,8.0
nan,300.0,12.0
nan,430.0,11.0
nan,300.0,10.0
nan,500.0,8.0
nan,410.0,11.0
nan,710.0,11.0
nan,610.0,13.0
nan,550.0,11.0
nan,290.0,12.0
nan,630.0,9.0
5900.0,450.0,12.0
nan,290.0,12.0
110.0,430.0,9.0
1620.0,440.0,12.0
nan,480.0,12.0
nan,400.0,11.0
560.0,560.0,11.0
1520.0,360.0,12.0
nan,470.0,10.0
nan,630.0,11.0
780.0,380.0,11.0
2610.0,340.0,11.0
nan,680.0,11.0
nan,640.0,11.0
nan,790.0,9.0
nan,670.0,12.0
35390.0,610.0,13.0
nan,650.0,9.0
12960.0,430.0,8.0
5210.0,810.0,10.0
4260.0,1200.0,8.0
3160.0,420.0,8.0
2280.0,310.0,8.0
1570.0,450.0,13.0
3120.0,nan,11.0
nan,500.0,7.0
nan,290.0,9.0
1250.0,320.0,12.0
570.0,270.0,10.0
110.0,270.0,12.0
nan,140.0,11.0
nan,180.0,11.0
nan,140.0,10.0
nan,100.0,8.0
nan,210.0,14.0
nan,120.0,14.0
nan,110.0,11.0
900.0,130.0,13.0
2110.0,100.0,11.0
2920.0,60.0,10.0
840.0,110.0,16.0
620.0,210.0,9.0
3500.0,210.0,8.0
1220.0,120.0,7.0
450.0,180.0,8.0
430.0,210.0,6.0
16310.0,210.0,10.0
3620.0,310.0,13.0
1870.0,210.0,12.0
1370.0,200.0,9.0
3160.0,270.0,9.0
2300.0,310.0,9.0
1760.0,160.0,8.0
3400.0,300.0,9.0
560.0,340.0,8.0
680.0,370.0,8.0
1370.0,310.0,8.0
460.0,400.0,7.0
240.0,250.0,8.0
320.0,220.0,6.0
740.0,180.0,8.0
1110.0,360.0,6.0
1620.0,440.0,6.0
580.0,270.0,9.0
8610.0,270.0,12.0
